,filename,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau,hero_adapt,hero_avg_rate,hero_first_isi,hero_isi_cv,hero_latency,hero_mean_isi,hero_median_isi,hero_stim_amp,rheo_threshold_v,rheo_trough_v,rheo_fast_trough_v,rheo_slow_trough_v,rheo_adp_v,rheo_width,rheo_upstroke_downstroke_ratio,rheo_peak_t,rheo_fast_trough_t,rheo_trough_t,rheo_slow_trough_t,rheo_peak_v,qc_blowout_mv,qc_electrode_0_pa,qc_recording_date,qc_seal_gohm,qc_input_resistance_mohm,qc_initial_access_resistance_mohm,qc_input_access_resistance_ratio
47,sub-720619787_ses-720862313_icephys.nwb,-71.3086166381836,350.0,0.05393228523903641,0.10729613900184631,-76.84375,44.375114142894745,0.017844150602004664,0.31538444052492964,5.000100002000041,0.009360000000000035,0.5529714096903618,0.08001999999999998,0.220105,0.28845,390.0,-35.375003814697266,-42.1875,-42.000003814697266,,,0.0010599999999998388,1.70523887187776,0.62446,0.62738,0.6275,,56.406253814697266,,-82.81749725341797,2018-07-18 05:30:02,3.049716992,51.509952,7.30223,0.14176347902634426
48,sub-758233315_ses-758303261_icephys.nwb,-72.96606731414795,110.0,0.23000460009200177,0.0279869232326746,-81.76875305175781,95.93753516674042,0.014101991932611324,0.02856512636793709,11.00022000440009,0.059559999999999946,0.13520337179558653,0.06890000000000007,0.09276399999999999,0.09606000000000003,150.0,-30.825000762939453,-46.34375,-42.875003814697266,-46.34375,,0.0009200000000000319,1.3193401214791234,0.7513,0.7539600000000001,0.80592,0.80592,61.20000457763672,,-45.39250183105469,2018-09-26 04:26:45,4.75124992,153.439648,9.772257,0.06368795241240387
49,sub-797676582_ses-798172866_icephys.nwb,-62.27443452314897,29.999998092651367,0.380007590805808,0.14354999363422394,-100.91875457763672,314.5558536052704,0.0350945127952424,0.040184446170865695,22.00044000880018,0.010780000000000012,0.2559721959315437,0.028340000000000032,0.04624190476190476,0.05169999999999986,70.0,-33.20624923706055,-41.906253814697266,-41.79375076293945,,,0.0008999999999999009,1.407216234219428,0.58812,0.59074,0.59096,,57.19375228881836,,-63.06687545776367,2018-12-19 01:10:36,2.210212608,349.47292799999997,18.94445,0.054208633865911356
50,sub-592433014_ses-592598056_icephys.nwb,-54.11322261669017,90.0,0.0787019391373034,0.005024878308176994,-68.34375,118.88020485639572,0.027349429196369325,,1.0000200004000082,,,0.06048000000000009,,,130.0,-35.062503814697266,-56.437503814697266,-56.343753814697266,,,0.0011200000000000099,1.1458862478017364,0.5912999999999999,0.5942399999999999,0.5944799999999999,,32.500003814697266,,-0.1550000011920929,2017-05-31 23:13:57,1.3605500160000001,94.167144,11.177684,0.11870046733072843
51,sub-768678784_ses-769293657_icephys.nwb,-64.30581919352214,50.0,0.16617979418411902,0.32243096828460693,-78.0,205.1561176776886,0.03769789157037115,0.13143433150506842,8.000160003200065,0.03276000000000001,0.34154930712970627,0.04502000000000006,0.13328857142857142,0.14560000000000006,90.0,-43.69375228881836,-57.61249923706055,-57.068748474121094,,,0.0009000000000000119,1.3584588701970857,0.6389,0.6415000000000001,0.72706,,47.69375228881836,,93.77562713623047,2018-10-26 18:36:03,1.550129152,101.28506399999999,7.309552,0.07216811355324809
52,sub-768678784_ses-768857387_icephys.nwb,-77.35329151153564,150.0,0.1850037000740011,0.020797720178961754,-84.80625915527344,93.28155219554901,0.014779349175346547,0.04135780960315705,11.00022000440009,0.045379999999999976,0.17722704777751255,0.08354000000000006,0.08436399999999998,0.08845999999999993,190.0,-37.062503814697266,-48.09375,-47.806251525878906,,,0.0009600000000000719,1.2582405734110165,0.76464,0.76692,0.81692,,41.531253814697266,,-17.188749313354492,2018-10-25 23:43:15,2.987127552,116.592264,10.590368999999999,0.09083251869952537
53,sub-811677083_ses-811939078_icephys.nwb,-70.52588514848189,90.0,0.16465846558310482,0.018589673563838005,-85.71250915527344,129.81261312961578,0.025866999779025412,0.01542823372994859,9.000180003600073,0.08939999999999992,0.06905974368010231,0.08808000000000005,0.10514999999999998,0.10555000000000003,130.0,-37.96875,-52.94375228881836,-50.593753814697266,-52.94375228881836,,0.001000000000000112,1.3284904736452168,0.9035000000000001,0.9061400000000001,0.9560000000000001,0.9560000000000001,45.76250076293945,,27.3174991607666,2019-01-23 03:41:27,2.19468928,118.136704,14.595509,0.12354762326871757
54,sub-770227957_ses-770307186_icephys.nwb,-68.43212604522705,190.0,0.10000202292864395,0.05060926079750061,-74.61249542236328,82.1874588727951,0.023020202418363903,0.3063478747737305,5.000100002000041,0.012560000000000016,0.5404406373350751,0.08057999999999998,0.19541,0.2540199999999999,230.0,-38.36249923706055,-49.81875228881836,-47.86249923706055,,,0.0011200000000000099,1.4369614640997137,0.7008800000000001,0.70354,0.8184400000000001,,39.099998474121094,,-12.680000305175781,2018-10-30 23:14:24,1.2403257600000002,66.70776,12.924484999999999,0.19374784882598367
55,sub-774230643_ses-774420835_icephys.nwb,-65.09543193470348,150.0,0.10482137353590446,0.14183475077152252,-70.01250457763672,73.74992221593857,0.016763650728482002,0.24332117606812884,4.000080001600033,0.13412000000000002,0.37452889912453746,0.04798000000000002,0.2503733333333333,0.2532399999999999,190.0,-42.91250228881836,-56.212501525878906,-54.756248474121094,,,0.0011599999999999389,1.7521742008403205,0.61692,0.62036,0.68682,,50.5625,,23.489999771118164,2018-11-07 02:02:38,1.364673408,63.893119999999996,7.0680385,0.11062284170815262
56,sub-793165711_ses-793647652_icephys.nwb,-69.957581837972,10.0,0.26325828273322505,0.10067681968212128,-102.04999542236328,300.6252348423004,0.041873040749256185,0.02722150798812943,15.000300006000122,0.03859999999999997,0.17879187139484393,0.025780000000000025,0.06599714285714284,0.06882000000000005,59.999996185302734,-48.125003814697266,-64.41874694824219,-63.656253814697266,,,0.0013599999999998058,2.1077500305156707,1.0849,1.0908,1.10066,,41.181251525878906,,-5.184374809265137,2018-12-12 03:49:31,1.765789824,398.050272,15.899299,0.03994294218193625
57,sub-811677083_ses-811954336_icephys.nwb,-59.89706516265869,20.0,0.22500452075335983,0.04758541285991669,-99.73125457763672,245.2416718006134,0.04859016642922724,0.07067571025733857,12.000240004800098,0.02642,0.35026843711797423,0.04846000000000006,0.08050545454545453,0.09392,59.999996185302734,-38.26875305175781,-46.30624771118164,-45.9375,,,0.0013800000000000479,2.138631581920847,0.88978,0.8947200000000001,0.8965000000000001,,49.18124771118164,,-30.837499618530273,2019-01-23 03:53:29,2.495431936,197.739568,6.435706,0.03254637433009867
58,sub-571364629_ses-571511135_icephys.nwb,-72.58536315917969,70.0,0.11873196799050258,0.09086824208498001,-93.34375762939453,152.71642804145813,0.02848577513921661,0.03550661107130103,7.000140002800057,0.1087800000000001,0.12708607206163672,0.10149999999999992,0.1489533333333333,0.15677999999999992,110.0,-42.468753814697266,-55.531253814697266,-55.406253814697266,,,0.0012399999999999078,1.4186237204678946,0.69868,0.7017599999999999,0.7657799999999999,,26.40625,,-124.0,2017-03-01 01:18:51,0.96541312,163.684432,24.478085999999998,0.14954437450716143
59,sub-793165711_ses-793375116_icephys.nwb,-71.96245613098145,180.0,0.013714561814155401,0.1542707234621048,-81.29375457763672,67.0156478881836,0.020216635667951406,0.3149392388641666,5.000100002000041,0.012560000000000016,0.5407015585588978,0.05581999999999998,0.188865,0.24255,220.0,-43.775001525878906,-51.23125457763672,-51.16875457763672,,,0.0009599999999999609,1.5539294888265496,0.5810000000000001,0.5837800000000001,0.58404,,47.20625305175781,,22.63687515258789,2018-12-11 21:48:14,2.8687475200000003,56.796032,6.3240525,0.1113467310533243
60,sub-601901227_ses-601940724_icephys.nwb,-78.24645579944958,190.0,0.09791862729094158,0.10361164063215256,-87.68750762939453,84.5051109790802,0.016923403746556685,0.3555353539580797,5.000100002000041,0.010460000000000136,0.5668379315088555,0.07143999999999995,0.20509500000000003,0.24724999999999997,230.0,-44.90625,-54.031253814697266,-53.968753814697266,,,0.0008799999999999919,1.333550859181708,0.6578999999999999,0.66028,0.66038,,45.437503814697266,,43.90250015258789,2017-07-11 21:58:43,3.509889792,96.886472,7.8704145,0.08123336867916917
61,sub-786359945_ses-786464112_icephys.nwb,-80.31186141967774,119.99999237060547,0.23000457605892907,0.015332086943089962,-94.4000015258789,117.61155724525452,0.015505740097214131,0.030911378093927883,12.000240004800098,0.04859999999999998,0.14787119550899827,0.06932000000000005,0.07929636363636362,0.0816800000000002,160.0,-40.86249923706055,-53.781253814697266,-53.73125076293945,,,0.0008599999999999719,1.2346814192824003,0.80936,0.81164,0.81174,,53.681251525878906,,-91.47000122070312,2018-11-28 05:43:37,6.195533312,148.55336,10.301076,0.06934259851140358
62,sub-774230643_ses-774350500_icephys.nwb,-65.2440128326416,70.0,0.15500310006200127,0.07451757788658142,-79.08125305175781,180.78136444091797,0.027308268776417233,0.07055222930219239,9.000180003600073,0.052200000000000024,0.23058446884457853,0.058699999999999974,0.11666499999999999,0.12212000000000006,110.0,-34.22500228881836,-46.70000457763672,-42.318748474121094,-46.70000457763672,,0.0009799999999999809,1.4834178595893557,0.68538,0.68818,0.76526,0.76526,58.13750076293945,,-49.65312576293945,2018-11-06 21:55:44,3.212148736,131.631128,6.80696,0.05171238827338774
63,sub-685740095_ses-685767550_icephys.nwb,-69.093628516564,230.0,0.09387342281423236,0.008791830390691757,-77.90625,81.5623477101326,0.017508732999339097,0.11832287206680919,5.000100002000041,0.1148800000000001,0.24568106482543436,0.0625,0.19796999999999998,0.21922999999999992,270.0,-33.781253814697266,-47.437503814697266,-44.1875,,,0.0009600000000000719,1.3995777889843546,0.64726,0.6498599999999999,0.70164,,57.1875,,-25.75,2018-04-18 02:27:30,4.052151552000001,75.81318399999999,10.046764999999999,0.13252002448545097
64,sub-674562997_ses-674660103_icephys.nwb,-72.72641343336839,310.0,0.03142311540918055,0.13167479634284973,-77.34375762939453,51.09370872378349,0.016465918127623165,,2.0000400008000163,0.007779999999999898,0.0,0.06112000000000006,0.007779999999999898,0.007779999999999898,360.0,-42.4375,-59.406253814697266,-50.15625,,,0.0008999999999999009,1.3780231019158018,0.6326799999999999,0.6349400000000001,0.71444,,47.406253814697266,,46.70500183105469,2018-03-21 01:17:49,1.3639281920000002,52.616172,5.693309999999999,0.10820456493870363
65,sub-653027578_ses-653034589_icephys.nwb,-71.91543706258138,239.99998474121094,-0.040000796964181747,0.10418562591075897,-81.31250762939453,70.93746215105057,0.018331769820638538,0.13610667412645416,9.000180003600073,0.01200000000000001,0.35599448533589917,0.03868000000000005,0.10407249999999998,0.11204000000000003,239.99998474121094,-44.531253814697266,-52.15625,-52.125003814697266,,,0.0008599999999998609,1.3608759761357345,0.53976,0.54202,0.5422,,49.0625,,-11.087499618530273,2017-12-12 22:14:50,1.422438528,95.639488,8.834980999999999,0.09237796212376209
66,sub-595954915_ses-596053349_icephys.nwb,-73.51003283546085,300.0,0.03953567443441891,0.11489729583263397,-80.0625,55.46865239739418,0.013375250709694114,,1.0000200004000082,,,0.056599999999999984,,,350.0,-45.3125,-56.500003814697266,-55.000003814697266,,,0.0008200000000000429,1.2416399475241455,0.5971,0.59914,0.65958,,45.437503814697266,,22.447500228881836,2017-06-16 04:22:32,2.6067668480000004,59.958847999999996,6.9166855,0.11535721133267937
67,sub-672637567_ses-672646262_icephys.nwb,-65.08582523890904,70.0,0.15000300006000122,0.04532809928059578,-89.75000762939453,297.65623807907104,0.032830679539298045,0.07779449744585551,17.000340006800137,0.00784000000000007,0.47719463442347243,0.038899999999999935,0.05699875,0.0670900000000001,70.0,-37.46875,-35.90625,-35.843753814697266,,,0.0012000000000000899,2.0111559127321574,0.5401,0.5431600000000001,0.5431999999999999,,49.375,,-63.477500915527344,2018-03-14 00:37:04,2.650693376,296.545888,8.932868,0.03012305468218126
68,sub-770227957_ses-770275704_icephys.nwb,-68.34713745117188,40.0,0.20259026811108277,0.0047917538322508335,-87.91875457763672,221.64076566696167,0.03355613019995126,0.019773065350711695,15.000300006000122,0.04076000000000002,0.13279530985343363,0.05608000000000002,0.06676999999999998,0.06985999999999992,80.0,-42.56875228881836,-53.406253814697266,-52.48749923706055,-53.406253814697266,,0.0009000000000000119,1.1784134353161801,0.83592,0.83814,0.88542,0.88542,25.312501907348633,,42.845001220703125,2018-10-30 22:54:43,1.7290311680000001,164.95991999999998,13.765260999999999,0.08344609405727162
69,sub-768678784_ses-768885416_icephys.nwb,-63.95023209708078,140.0,0.05535825002214325,0.17506957054138184,-69.45625305175781,82.65628665685654,0.014175660692097435,,2.0000400008000163,0.011319999999999997,0.0,0.05493999999999999,0.011319999999999997,0.011319999999999997,180.0,-37.349998474121094,-52.806251525878906,-46.47500228881836,,,0.001060000000000061,1.6078802546844027,0.6181800000000001,0.621,0.7497,,51.66250228881836,,6.59499979019165,2018-10-26 02:58:41,1.901234816,63.617715999999994,7.173476,0.11275909370905426
70,sub-689168779_ses-689360240_icephys.nwb,-79.69532267252605,90.0,0.12500251340170948,0.011508995667099953,-95.31250762939453,128.74984741210938,0.019038260783618324,0.03483005990876652,9.000180003600073,0.06774000000000013,0.15044025986168555,0.08501999999999987,0.1003475,0.10684000000000005,130.0,-40.093753814697266,-57.843753814697266,-57.812503814697266,,,0.0009200000000000319,1.1446970662222884,0.8423,0.8446799999999999,0.8447,,45.78125,,-13.77750015258789,2018-04-25 03:49:07,1.643769728,180.580176,8.708893999999999,0.04822729821683195
71,sub-786359945_ses-786456524_icephys.nwb,-76.79828219943576,140.0,0.18571800007428746,0.03521420806646347,-88.48749542236328,96.18759155273438,0.011107678997054612,0.01643218109869892,10.000200004000082,0.07920000000000005,0.0891214192073441,0.07818000000000003,0.1007,0.10223999999999989,180.0,-38.42500305175781,-52.400001525878906,-49.45624923706055,-52.400001525878906,-47.38750457763672,0.0008199999999999319,1.1876630663016057,0.78172,0.78386,0.82882,0.82882,49.73750305175781,,4.863749980926514,2018-11-28 05:21:39,2.697857024,135.872016,7.328608,0.0539375819668415
72,sub-700619648_ses-700862472_icephys.nwb,-60.792276763916014,260.0,0.04935444097503107,0.17326000332832336,-67.90625,55.625151842832565,0.022543260129245544,,2.0000400008000163,0.034560000000000146,0.0,0.04051999999999989,0.034560000000000146,0.034560000000000146,300.0,-39.0625,-47.593753814697266,-47.500003814697266,,,0.0012600000000000389,2.3096843240102802,0.55274,0.5563199999999999,0.5566800000000001,,57.468753814697266,,10.737500190734863,2018-05-22 23:41:45,1.305516544,49.372364,4.5801475,0.09276743361934219
73,sub-676839274_ses-676983132_icephys.nwb,-79.13210868835449,140.0,0.11029632357353032,0.01462720800191164,-89.78125762939453,94.68737989664078,0.014327997801441884,,2.0000400008000163,0.33807999999999994,0.0,0.05126000000000008,0.33807999999999994,0.33807999999999994,180.0,-43.687503814697266,-60.375,-54.500003814697266,,,0.0008200000000000429,1.1462147646954164,0.67882,0.6809399999999999,0.73034,,45.0625,,25.200000762939453,2018-03-27 20:08:30,2.00179776,163.92654399999998,8.665989,0.0528650747373775
74,sub-793165711_ses-793560108_icephys.nwb,-74.11870002746582,260.0,0.06465646554310395,0.07911574095487595,-80.79375457763672,50.73438584804535,0.017136154092744778,,2.0000400008000163,0.37088,0.0,0.06684000000000001,0.37088,0.37088,300.0,-46.743751525878906,-61.837501525878906,-55.66250228881836,,,0.0008199999999999319,1.2437890934341034,0.66016,0.66228,0.732,,45.662498474121094,,45.26937484741211,2018-12-12 01:01:45,2.788278528,48.430668,6.223292,0.12849899158937886
75,sub-677115273_ses-680581408_icephys.nwb,-81.02222442626953,210.0,0.011339153395509217,0.002162250690162182,-90.15625762939453,75.46859234571457,0.013665068372624526,,2.00001000005,0.80234,0.0,0.06054000000000004,0.80234,0.80234,249.99998474121094,-39.531253814697266,-59.062503814697266,-54.437503814697266,,,0.0008449999999999847,1.1634960229583802,0.667705,0.669985,0.7046250000000001,,45.875,,-32.55125045776367,2018-03-28 02:21:44,3.1644928,130.395944,16.448597,0.12614347114968547
76,sub-786359945_ses-787239134_icephys.nwb,-68.14289786598899,110.0,0.14000280005600105,0.08993011713027954,-80.23124694824219,108.55768620967865,0.019470745769700613,0.23488144774129646,7.000140002800057,0.006940000000000057,0.662088328180159,0.05718000000000001,0.15435999999999997,0.2147199999999999,150.0,-43.5625,-54.73125457763672,-50.66250228881836,,,0.0010799999999999699,1.3148740832333827,0.63886,0.64124,0.8049000000000001,,32.250003814697266,,-42.99812316894531,2018-11-28 22:46:51,2.399825664,80.172264,4.5076295,0.056224300962736944
77,sub-592433014_ses-592585099_icephys.nwb,-74.96088976178851,290.0,-2.1307008087397177e-17,0.06605023890733719,-84.62500762939453,75.91142505407333,0.03132667424012415,,1.0000200004000082,,,0.3631199999999999,,,300.0,-41.21875,-56.0,-55.875003814697266,,,0.0009600000000000719,1.2305931222560569,0.87924,0.88194,0.8820999999999999,,39.875,,-11.522500038146973,2017-05-31 22:07:24,2.01954496,61.940596,14.519347999999999,0.23440762500896825
78,sub-695464588_ses-695531218_icephys.nwb,-72.69515482584636,90.0,0.14070962554410263,0.012280028313398361,-90.53125,138.59377801418304,0.01900990174533777,0.03326821706212416,13.000260005200106,0.040040000000000076,0.18508173141523518,0.05889999999999995,0.07107000000000001,0.07239000000000007,130.0,-40.468753814697266,-48.156253814697266,-48.03125,,,0.0008399999999999519,1.1803874293183034,0.6607000000000001,0.6630199999999999,0.6631,,52.3125,,39.932498931884766,2018-05-09 03:19:23,3.412997888,168.542544,9.209422,0.054641527186156634
79,sub-768678784_ses-769228073_icephys.nwb,-64.97481209891183,70.0,0.23571900009428787,0.09202881157398224,-80.3812484741211,204.53128218650818,0.024163586803778503,0.029215869865033408,13.000260005200106,0.044219999999999926,0.15914013078399442,0.030380000000000074,0.07654333333333331,0.08042000000000005,110.0,-42.48750305175781,-53.16875457763672,-47.6875,-53.16875457763672,,0.0009400000000000519,1.2849415408910925,0.62168,0.62444,0.6523,0.6523,33.10625076293945,,59.79750061035156,2018-10-26 17:54:56,1.9552782080000002,148.08660799999998,6.7382159999999995,0.04550185929034177
80,sub-811677083_ses-811883172_icephys.nwb,-60.25678507486979,20.0,0.1815825790200015,0.09588600695133209,-97.81875610351562,303.43762040138245,0.03702113449365172,0.09327803097328756,12.000240004800098,0.01866000000000001,0.45205167282756187,0.036860000000000004,0.08702363636363636,0.09833999999999998,70.0,-33.09375,-43.5625,-43.349998474121094,,,0.0014799999999999258,2.3289002388025417,0.6590400000000001,0.6634800000000001,0.664,,53.32500457763672,,7.046249866485596,2019-01-22 23:25:53,0.29340540800000003,308.29398399999997,14.265452999999999,0.04627223929222051
81,sub-758233315_ses-758996791_icephys.nwb,-65.04755306243896,110.0,0.0654218691850473,0.024294404312968254,-75.86249542236328,145.05663514137268,0.027915773738953768,,2.0000400008000163,0.13434000000000001,0.0,0.0698399999999999,0.13434000000000001,0.13434000000000001,160.0,-33.59375,-44.937503814697266,-44.931251525878906,,,0.0009400000000000519,1.3305209091749561,0.64198,0.64454,0.6445599999999999,,55.44375228881836,,61.23812484741211,2018-09-26 23:03:18,1.856707968,99.85621599999999,7.541784,0.07552643492919861
82,sub-571458187_ses-571732666_icephys.nwb,-72.01565254025343,180.0,0.04530601774804641,0.007062925491482019,-78.65625762939453,57.528477162122726,0.0390356451605559,,2.0000400008000163,0.00890000000000013,0.0,0.08857999999999988,0.00890000000000013,0.00890000000000013,230.0,-44.09375,-51.468753814697266,-51.343753814697266,,,0.0009799999999999809,1.581900315340524,0.76214,0.76498,0.76502,,53.312503814697266,,-88.3375015258789,2017-03-01 22:07:13,2.33366912,54.438387999999996,5.0309095,0.09241474049525493
83,sub-591270122_ses-591317862_icephys.nwb,-77.70057876021774,90.0,-0.0011979702675898318,0.13314658403396606,-87.40625762939453,78.38547974824905,0.026535183654680338,0.22286605296921957,6.000120002400049,0.016599999999999948,0.4490510934128962,0.054340000000000055,0.15499999999999997,0.18852000000000002,150.0,-55.968753814697266,-69.31250762939453,-68.46875762939453,,,0.0010799999999999699,1.4406480518681541,0.63072,0.6335,0.7304200000000001,,26.343751907348633,,19.322500228881836,2017-05-24 02:59:02,1.2302919680000002,88.83547999999999,11.734299,0.13209023016479454
84,sub-770227957_ses-770645870_icephys.nwb,-82.98908138275146,260.0,0.1300026000520011,0.0012084882473573089,-87.8812484741211,69.84347850084305,0.014018126089170867,0.03286041179845845,6.000120002400049,0.12128000000000005,0.10045434747960977,0.11478,0.14912799999999998,0.15061999999999998,300.0,-39.47500228881836,-55.000003814697266,-51.224998474121094,,,0.0009799999999999809,1.3306577122554628,0.8056800000000001,0.8081,0.87194,,42.431251525878906,,-20.61687469482422,2018-10-31 04:03:36,3.4197841920000003,79.206192,7.0821179999999995,0.08941369129322616
85,sub-793165711_ses-794245838_icephys.nwb,-76.20493240356446,119.99999237060547,0.1650032842346912,0.02989073656499386,-90.38750457763672,127.65635550022125,0.026708713093566133,0.04450634267907033,9.000180003600073,0.06808000000000003,0.16898752325932417,0.08577999999999997,0.108065,0.11581000000000002,160.0,-39.42499923706055,-53.500003814697266,-49.13125228881836,,,0.0009000000000001229,1.3626976849246704,0.92416,0.9270999999999999,0.9984400000000001,,46.650001525878906,,56.31687545776367,2018-12-12 20:15:08,2.5140784640000002,114.81612799999999,8.458912999999999,0.07367356091297557
86,sub-676839274_ses-677060197_icephys.nwb,-75.85648142496744,130.0,0.1278871731280779,0.04244255647063255,-89.37500762939453,99.77678209543228,0.01748352579769714,0.06888963578633134,9.000180003600073,0.0424199999999999,0.2405069107069947,0.052040000000000086,0.10454999999999998,0.11668999999999996,170.0,-41.09375,-51.375,-46.375003814697266,-51.375,,0.0008200000000000429,1.2820950523409427,0.62252,0.62486,0.68154,0.68154,44.8125,,37.685001373291016,2018-03-27 21:38:25,1.310856832,150.68143999999998,8.925904,0.05923691730049833
87,sub-712700908_ses-712892003_icephys.nwb,-61.209543054754086,40.0,0.19793295274189518,0.18272453546524048,-82.46875762939453,187.6562386751175,0.024886290110381473,0.05070225435246457,14.000280005600114,0.02303999999999995,0.21536016335082975,0.03386,0.07398307692307692,0.07916000000000012,90.0,-40.562503814697266,-53.375003814697266,-49.500003814697266,-53.375003814697266,,0.0008400000000001739,1.1540187627957978,0.6530199999999999,0.6555,0.7036199999999999,0.7036199999999999,24.593751907348633,,5.752500057220459,2018-06-22 02:37:26,1.372793728,177.72616,12.345196,0.06946189576143433
88,sub-767377358_ses-767433000_icephys.nwb,-70.50021362304688,380.0,0.03000060001200023,0.07843629270792007,-74.29999542236328,49.99980702996254,0.012422056078938587,,1.0000200004000082,,,0.060740000000000016,,,420.0,-37.23750305175781,-51.73125457763672,-48.437503814697266,,,0.0008799999999999919,1.218985319598783,0.6352,0.63722,0.7064,,48.79375076293945,,47.15812683105469,2018-10-24 06:35:14,2.97595008,42.11358,5.376626,0.12766964955247215
89,sub-774230643_ses-774619846_icephys.nwb,-77.08798828125,110.0,0.1404283343799053,0.08939310908317566,-84.63749694824219,99.37476366758347,0.018644727951308566,0.10753424673540908,7.000140002800057,0.057599999999999985,0.2826254177179622,0.053120000000000056,0.14903666666666662,0.1621399999999999,150.0,-50.33124923706055,-63.900001525878906,-59.76250457763672,,,0.0010999999999999899,1.5733977847709215,0.6388,0.6416000000000001,0.74102,,44.5,,-4.255624771118164,2018-11-07 02:34:27,1.7698241280000002,95.586016,8.83146,0.09239280356658028
90,sub-768678784_ses-768866897_icephys.nwb,-71.13142260383157,140.0,0.039286500015714515,0.26166772842407227,-77.61249542236328,73.90622794628143,0.014857927001672327,,1.0000200004000082,,,0.07420000000000004,,,180.0,-47.562503814697266,-63.03125762939453,-58.000003814697266,,,0.0009400000000000519,1.4169647440252016,0.61356,0.61592,0.6988800000000001,,43.88125228881836,,57.49562454223633,2018-10-26 00:45:21,1.80634304,72.607944,6.644816,0.09151637732642587
91,sub-720619787_ses-720856351_icephys.nwb,-62.878074645996094,59.999996185302734,0.1478600976204138,0.02616976946592331,-83.84375,178.12484502792358,0.021587849315266344,0.05179337030962958,10.000200004000082,0.045560000000000045,0.20246096511428247,0.05132000000000003,0.09751777777777776,0.1053599999999999,100.0,-30.375001907348633,-45.0,-38.75,-45.0,,0.0012199999999999989,1.4127364009450318,0.6859200000000001,0.68944,0.7357,0.7357,31.1875,,15.77750015258789,2018-07-18 05:05:41,1.8810060800000001,202.313808,10.334159,0.0510798501701871
92,sub-689168779_ses-689369740_icephys.nwb,-54.554544830322264,20.0,0.16250324887288406,0.10454302281141281,-67.90625,413.6908476315078,0.04630051262300054,0.10348866241129084,11.00022000440009,0.022440000000000015,0.4629859684236495,0.04474,0.08948400000000001,0.09416000000000002,59.999996185302734,-32.593753814697266,-43.281253814697266,-42.968753814697266,,,0.0014399999999998858,2.175102457302115,0.7737399999999999,0.7784599999999999,0.7788999999999999,,51.812503814697266,,36.0724983215332,2018-04-25 04:12:43,1.0965452800000002,208.8064,11.668553,0.055882161657880215
93,sub-770227957_ses-770268530_icephys.nwb,-71.90685312371505,160.0,0.08294129137175922,0.09195596724748611,-78.95000457763672,80.6811973452568,0.01609938660782357,0.2795457082318088,5.000100002000041,0.0121,0.5468989974831455,0.04700000000000004,0.18596499999999996,0.23060999999999993,210.0,-43.625,-56.60000228881836,-54.70000076293945,,,0.001040000000000041,1.354059407027501,0.6036400000000001,0.60594,0.6926800000000001,,43.58749771118164,,15.333125114440918,2018-10-30 22:16:59,3.5712509440000004,88.02729599999999,7.7664455,0.08822769587288017
94,sub-672118436_ses-672298648_icephys.nwb,-72.41770341661241,70.0,0.14310631040207006,0.02463706210255623,-90.15625762939453,149.21875298023224,0.018801070642866177,0.03699425033536938,11.00022000440009,0.04854000000000003,0.16950700304552446,0.05513999999999997,0.08664799999999999,0.09190000000000009,110.0,-38.75,-52.843753814697266,-52.71875,-52.843753814697266,-49.53125,0.0008799999999999919,1.170048993164155,0.7250000000000001,0.72708,0.76834,0.76834,47.875003814697266,,36.48500061035156,2018-03-13 00:16:21,1.445292416,253.199168,11.175246999999999,0.04413619163235165
95,sub-592433014_ses-592518561_icephys.nwb,-64.09958676938658,90.0,-0.0021568027526271175,0.1285228133201599,-80.71875762939453,139.84383642673492,0.02864693611927262,,2.0000400008000163,0.019560000000000022,0.0,0.10162000000000004,0.019560000000000022,0.019560000000000022,130.0,-38.656253814697266,-54.46875,-54.3125,,,0.001140000000000141,1.5992419017597876,0.61978,0.6227,0.62286,,50.0,,39.76499938964844,2017-05-31 17:23:40,2.104743296,109.659864,14.794476999999999,0.13491241426307074
96,sub-736890023_ses-737293859_icephys.nwb,-63.2523562113444,50.0,0.1500030000600013,0.05598964914679527,-87.0687484741211,314.9997591972351,0.05403869544619974,0.22636681750547277,7.000140002800057,0.022840000000000082,0.9913320844633348,0.07425999999999999,0.15164,0.06437000000000004,70.0,-33.54375076293945,-42.82500076293945,-42.618751525878906,,,0.0017599999999999838,2.7993142837425458,0.63936,0.64514,0.6463800000000001,,55.118751525878906,,-2.950624942779541,2018-08-15 20:17:51,1.156896768,187.460848,7.9564924999999995,0.04244348931996723
97,sub-695464588_ses-695510714_icephys.nwb,-71.77842394510905,110.0,0.1257168000502867,0.04508716240525246,-91.00000762939453,157.96886384487152,0.022648462411459243,0.05080807271173752,6.000120002400049,0.12234000000000012,0.1420569365869329,0.07089999999999996,0.16677599999999998,0.17745999999999995,150.0,-33.28125,-48.96875,-44.531253814697266,,,0.0008799999999999919,1.2231648761504283,0.76308,0.76538,0.7972999999999999,,49.187503814697266,,40.592498779296875,2018-05-09 02:33:38,3.8077104640000003,275.989312,6.384606,0.023133526272205787
